# Name     Number of independent elements of matrix       Matrix elements

#
#Database created from ~136000 MC events of pp collisions Period LHC17m run 278915 (data_2017_LHC17m_000278915_pass1_AOD234_AliAOD_0001.root)
# Filterbit 15 was used (this track was used to fit the vertex it is attached to)
# Number of ITSclusters crossed by track = 6
# Number of TPC clusters >= 70
# TPCchi2perCluster >= 4
#
PT_0.0_0.3		21	76544.2	 -8593.76	 88599	 1538.05	 2694.97	 263062	 -0.392019	 0.00581773	 -0.00952068	 2.8142e-05	 0.0709543	 -0.482794	 -0.0687294	 1.21378e-06	 2.32937e-05	 -0.0264675	 0.0132826	 -0.979106	 -8.70526e-07	 -2.71439e-06	 1.84731e-05
PT_0.3_0.5		21	22745.8	 -2925.62	 25838.8	 -197.81 1554.37	 101387	 -0.483599	 -0.102425	 -0.0317067	 3.73148e-05	 0.208339	 -0.24716	 -0.0746562	 1.61557e-06	 3.11066e-05	 0.061912	 0.00167607	 -0.696451	 -6.09529e-07	 -3.39482e-06	 2.28536e-05
PT_0.5_1.0		21	5719.11	 -876.342	 7511.11	 -266.26 -418.944	 49914.8	 -0.0945632	 0.000512883	 -0.00385653	 3.24808e-05	 0.0210016	 -0.125785	 -0.029162	 1.72452e-06	 2.70269e-05	 -0.0022755	 -0.0011191	 -0.424794	 -5.91674e-07	 -3.09597e-06	 2.45812e-05
PT_1.0_2.0		21	1947.58	 -95.1618	 2271.37	 -10.053 -3.02639	 24540.2	 -0.0592523	 0.00453765	 -0.00460444	 6.70559e-05	 0.00453534	 -0.071894	 -0.0206643	 4.13069e-06	 5.43432e-05	 -0.000140701	 4.50702e-05	 -0.302083	 -7.83185e-07	 -7.48222e-06	 5.4284e-05
PT_2.0_5.0		21	768.076	 -57.1529	 920.972	 -1.5095 1.60345	 13624.8	 -0.0422371	 0.00354439	 -0.00419041	 0.000349835	 0.00332119	 -0.0516776	 -0.0150488	 2.57692e-05	 0.000284126	 -0.000393975	 -0.000384544	 -0.244298	 -5.83114e-06	 -4.15538e-05	 0.000273599
PT_5.0_10.0		21	261.681	 -29.2535	 305.489	 -0.361032	 -0.873514	 7389.65	 -0.0268129	 0.000678727	 -0.00859673	 0.00417556	 0.00637498	 -0.0296592	 -0.0207218	 0.000577311	 0.00322355	 -0.00236671	 -0.00111723	 -0.220213	 -5.72141e-05	 -0.000770867	 0.00382146
PT_10.0_15.0		21	140.343	 -0.601395	 167.298	 -0.378556	 0.352262	 4622.02	 0.01275 0.0919054	 -0.0227287	 0.0240646	 -0.0201489	 -0.050879	 -0.00525127	 -0.003171	 0.0157961	 0.0107468	 0.0366651	 -0.218009	 -0.00145878	 -0.000127294	 0.0109916
PT_15.0_20.0		21	71.361	 -21.3975	 183.163	 0.0778991	 3.1826	 3583.21	 0.312261	 0.0826616	 -0.0628334	 0.0621262	 0.129663	 -0.345291	 -0.0116873	 0.0114552	 0.0241454	 -0.319674	 0.095748	 -0.206274	 -0.0519911	 -0.0216944	 0.0510783
PT_20.0_1000.0		21	133.579	 51.9883	 107.947	 -0.285882	 2.02207	 2928.5	 -0.448206	 0.395886	 -0.0473529	 0.067641	 0.686895	 0.414299	 0.0987127	 -0.0306271	 0.079487	 0.382238	 -0.200575	 -0.218025	 -0.0430554	 0.0360479	 0.0405348
